date,review,cleaned_review
il y a 6 ans,"Une horreur 1 h d'attente pour acheter une glace à ma petite fille, je ne suis pas prête d'y retourné. Il n'y a rien pour les employé mais c'est le système qui ne va pas.",une horreur h dattente pour acheter une glace a ma petite fille je ne suis pas prete dy retourne il ny a rien pour les employe mais cest le systeme qui ne va pas
il y a un an,"Certains disent que c'est hallal d'autre disent que non dans le doute je n'y vais pas
Attente très très longue
La nourriture arrive froide parfois",certains disent que cest hallal dautre disent que non dans le doute je ny vais pas attente tres tres longue la nourriture arrive froide parfois
il y a 11 mois,"Service long , trop de potins à raconter , sinon aucun oublie dans la commande",service long trop de potins a raconter sinon aucun oublie dans la commande
il y a un an,Bon service un peu long mais le menu valait le coup,bon service un peu long mais le menu valait le coup
il y a un an,un scandale ce quik service médiocre le personel n'est ni souriant ni acceuillant voir pour certain irrespectueux c'est mal servi et pour finir monde ou pas l'attente est infernal,un scandale ce quik service mediocre le personel nest ni souriant ni acceuillant voir pour certain irrespectueux cest mal servi et pour finir monde ou pas lattente est infernal
il y a 7 mois,Une serveuse m'a fait des manières pour ma petite fille de 5ans,une serveuse ma fait des manieres pour ma petite fille de ans
il y a 3 ans,15 H UN MERCREDI donc en soit pas du tout en plein rush au vu de la situation sanitaire actuelle et pas capable de modifier un plat sur une commande uber eats vous etes des incapables doublé de fainéant et ensuite m'annuler la commande ? Bande de caves,h un mercredi donc en soit pas du tout en plein rush au vu de la situation sanitaire actuelle et pas capable de modifier un plat sur une commande uber eats vous etes des incapables double de faineant et ensuite mannuler la commande bande de caves
il y a un an,"La nourriture est pas mal, dommage que le lieu soit vraiment pas entretenu. Le sol et les tables... C'est un catastrophe.",la nourriture est pas mal dommage que le lieu soit vraiment pas entretenu le sol et les tables cest un catastrophe
il y a 3 ans,Manque d'hygiène flagrant. dans la Commande y manquée des produits le personnel débordé par les événements  responsables dans sa bulle jai commander un magic box sans box sous le pain du long fsih plein de trace noir du a la planche pas nettoyer établissement sale !!! Désolé mais c'est  la réalité,manque dhygiene flagrant dans la commande y manquee des produits le personnel deborde par les evenements responsables dans sa bulle jai commander un magic box sans box sous le pain du long fsih plein de trace noir du a la planche pas nettoyer etablissement sale desole mais cest la realite
il y a 2 ans,Nickel comme toujours et petit bonus 2 burger non commander en plus donc parfait pour une fois que l'erreur est au profit du clients.,nickel comme toujours et petit bonus burger non commander en plus donc parfait pour une fois que lerreur est au profit du clients
il y a 2 ans,"Equipe sympathique et souriante.
A midi, les produits sont chauds et bons.
Salle correcte, une personne nettoie au fur et à mesure.",equipe sympathique et souriante a midi les produits sont chauds et bons salle correcte une personne nettoie au fur et a mesure
il y a 5 ans,"Avant-hier alors que nous commandions à la borne ( sensée faire gagner du temps mais en fait ce système ne sert à RIEN ), nous avons assisté, ma famille et moi, à une bagarre digne d’un WESTERN. Une serveuse hystérique en est venue AUX …",avanthier alors que nous commandions a la borne sensee faire gagner du temps mais en fait ce systeme ne sert a rien nous avons assiste ma famille et moi a une bagarre digne dun western une serveuse hysterique en est venue aux
il y a 4 ans,"De gros escros comme jamais le CHEF EN CHEMISE BLEU "" EMIL ""tres mauvais pas sympathique du tous au lieu de payer 35€ on cest fait arnarquer on na payer 54€ monsieur aucun remboursement et il s'en n'excuse car cest pas le directeur des …",de gros escros comme jamais le chef en chemise bleu emil tres mauvais pas sympathique du tous au lieu de payer on cest fait arnarquer on na payer monsieur aucun remboursement et il sen nexcuse car cest pas le directeur des
il y a un an,Bcp d'attente mais les produits étaient bien chauds. Quick avec viande halal,bcp dattente mais les produits etaient bien chauds quick avec viande halal
il y a un an,"Bcp bcp bcp bcp d attente tjr( 1h30).....où sont les dirigeants!?!?, bcp de monde , 4 personnes qui prépares les commandes mais pas de stress cet chacun leurs tours et 2 par 2 la main dans la main ... Vous perdez des clients avec cette attente..  en rajoutant l augmentation des prix avec l inflation....",bcp bcp bcp bcp d attente tjr hou sont les dirigeants bcp de monde personnes qui prepares les commandes mais pas de stress cet chacun leurs tours et par la main dans la main vous perdez des clients avec cette attente en rajoutant l augmentation des prix avec l inflation
il y a un mois,Service très sympa,service tres sympa
il y a 11 mois,Le long chicken est cool mais à fuir pendant période de ramadan…,le long chicken est cool mais a fuir pendant periode de ramadan
il y a un an,Très mal accueilli manager (avec chemise bleu) très désagréable je déconseille 😔 …,tres mal accueilli manager avec chemise bleu tres desagreable je deconseille
il y a 6 mois,Le Sprite coupé à l’eau désolé mais c’est inadmissible,le sprite coupe a leau desole mais cest inadmissible
il y a 9 mois,"Je ne suis pas allée au Quick Merlan,  je fais mes courses au centre Carrefour Merlan. Mais je note bien. Le Quik.",je ne suis pas allee au quick merlan je fais mes courses au centre carrefour merlan mais je note bien le quik
il y a 3 ans,"Quick du merlan m’a bien accueillis avec de bonne règle de sécurité j’y étais hier soir et un charmant jeune m’a bien servis et à étais souriant,  je ne suis pas du tout déçu de m’être déplacé de Toulon pour venir.",quick du merlan ma bien accueillis avec de bonne regle de securite jy etais hier soir et un charmant jeune ma bien servis et a etais souriant je ne suis pas du tout decu de metre deplace de toulon pour venir
il y a 5 ans,Dommage qu'on ne puisse pas mettre zéro à cette porcherie cette parodie de restaurant... Aujourd'hui accompagné de ma fille je lui prend 1 menu la serveuse me jette limite le sachet sûr le comptoir sans 1 regard limite je la dérange de je …,dommage quon ne puisse pas mettre zero a cette porcherie cette parodie de restaurant aujourdhui accompagne de ma fille je lui prend menu la serveuse me jette limite le sachet sur le comptoir sans regard limite je la derange de je
il y a 3 ans,2 étoiles car ça fait plaisir de voir une grande chaîne de restauration rapide halal.. par contre essayer de revoir vos cuissons de steak parce que c'est aussi sec qu'une semelle a chaussure,etoiles car ca fait plaisir de voir une grande chaine de restauration rapide halal par contre essayer de revoir vos cuissons de steak parce que cest aussi sec quune semelle a chaussure
il y a 2 ans,"Pass sanitaire inutile, pas de gel hydro alcoolique, hygiène help, bien vérifier vos commandes avant de partir, perso j'y retournerai pas et les employés sont vraiment pas sympa",pass sanitaire inutile pas de gel hydro alcoolique hygiene help bien verifier vos commandes avant de partir perso jy retournerai pas et les employes sont vraiment pas sympa
il y a un an,"Aujourd’hui 05/01/2023, De la diarrhée dans les toilettes et pleins d’escrements partout  , une attente stratosphérique pour un menu , une qualité de service honteuse et indigne",aujourdhui de la diarrhee dans les toilettes et pleins descrements partout une attente stratospherique pour un menu une qualite de service honteuse et indigne
il y a 6 ans,Le deuxième Quick halal de Marseille avec celui de St Louis. Dommage qu'il soit trop petit et pas très propre (sol qui colle table pas fréquemment nettoyé et toilettes condamnées) alors que celui de St Louis et tout le contraire malgré les roumains qui vous arcelles pour leur acheter un menu lol.,le deuxieme quick halal de marseille avec celui de st louis dommage quil soit trop petit et pas tres propre sol qui colle table pas frequemment nettoye et toilettes condamnees alors que celui de st louis et tout le contraire malgre les roumains qui vous arcelles pour leur acheter un menu lol
il y a un an,Les boissons étaient température ambiante donc 30 degrés car machine en panne sinon c'est bon,les boissons etaient temperature ambiante donc degres car machine en panne sinon cest bon
il y a 4 ans,Salut trop bon propre rapide tts est super bien sur  je mange au quick que ver 10h30 ou 11h  car à partir de midi c pas possible.😍entre vous et nous c 'est une histoire de goût 😘 …,salut trop bon propre rapide tts est super bien sur je mange au quick que ver h ou h car a partir de midi c pas possibleentre vous et nous c est une histoire de gout
il y a 11 mois,Commandé un menu Mega Gain XL reçu un petit menu giant.,commande un menu mega gain xl recu un petit menu giant
il y a un an,"manque plus de 30€ de commande sur 78€ , ne commandé jamais sur uber eats si vous voulais vous faire volé votre argent",manque plus de de commande sur ne commande jamais sur uber eats si vous voulais vous faire vole votre argent
il y a un an,"Endroit propre, commande sur borne à emporter donc rapide Pas trop d'attente",endroit propre commande sur borne a emporter donc rapide pas trop dattente
il y a 3 ans,"Personnels polis agréables et souriants
Protocole sanitaire bien respecté jusqu'à la distribution de gant pour touché les écrans de commande …",personnels polis agreables et souriants protocole sanitaire bien respecte jusqua la distribution de gant pour touche les ecrans de commande
