date,review,cleaned_review
03/2024,Super service ! quipe conviviale ! Jadore venir le soir,super service quipe conviviale jadore venir le soir
03/2024,Accueil agrable et service trs rapide. Un bon petit moment.,accueil agrable et service trs rapide un bon petit moment
06/2024,Service impeccable et personnel agrable.,service impeccable et personnel agrable
01/2024,"Incroyable laccueil et le service, je me suis senti comme chez moi, le meilleur Burger King de France",incroyable laccueil et le service je me suis senti comme chez moi le meilleur burger king de france
04/2024,Service rapide et soign restaurant propre et personnel super gentil,service rapide et soign restaurant propre et personnel super gentil
04/2024,"Les enfant taient ravis , les Burgers bien bons et pas trop Bruyant.Merci",les enfant taient ravis les burgers bien bons et pas trop bruyantmerci
01/2024,"Commande pass a 14h30 et reu a 15h10, pas besoin de dire plus, le burger froid. Je rappel que cest un fast food, cens tre rapide.",commande pass a h et reu a h pas besoin de dire plus le burger froid je rappel que cest un fast food cens tre rapide
01/2024,Un super accueil un personnel  lcoute une exprience culinaire et humaine un voyage extraordinaire dans le royaume du burger je recommande  tout le monde en deux mot ALLEZY!!!!!!!!!!!,un super accueil un personnel lcoute une exprience culinaire et humaine un voyage extraordinaire dans le royaume du burger je recommande tout le monde en deux mot allezy
12/2023,"Pire exprience jamais eue dans un fastfood.Commande sur lappli  19h29 et toujours rien au bout d1h, mme pas en livraison... Restaurant injoignable. Pareil pour tous les BK de la ville. Finalement la",pire exprience jamais eue dans un fastfoodcommande sur lappli h et toujours rien au bout dh mme pas en livraison restaurant injoignable pareil pour tous les bk de la ville finalement la
12/2023,"Service beaucoup trop longCest la rcration pour certains en production, y en a qui portent la charlotte et dautres non, a sattache les cheveux audessus des aliments, ce qui nest",service beaucoup trop longcest la rcration pour certains en production y en a qui portent la charlotte et dautres non a sattache les cheveux audessus des aliments ce qui nest
04/2024,"Nickel, fast food trs correct, personnel sympa et prparation rapide !!",nickel fast food trs correct personnel sympa et prparation rapide
01/2024,Service au top ! Mention pour Lna qui est trs serviable et souriante elle mrite carrment dtre manager !,service au top mention pour lna qui est trs serviable et souriante elle mrite carrment dtre manager
12/2023,"Aprs avoir command au BK, jai eu le temps daller commander au McDo, rcuprer ma commande, revenir au BK, et voir quil y avait encore 25 commandes devant moi.",aprs avoir command au bk jai eu le temps daller commander au mcdo rcuprer ma commande revenir au bk et voir quil y avait encore commandes devant moi
04/2024,"Bien plac, toujours propre rien  dire personnel agrable et chaleureux",bien plac toujours propre rien dire personnel agrable et chaleureux
04/2024,Mathilde nous a fais rariver notre service  burger King excellence exprience,mathilde nous a fais rariver notre service burger king excellence exprience
01/2024,"Il est 23h17, cela fait 40 minutes que nous attendons notre commande, le personnel semble trouver cela normal. Je dconseille fortement cet tablissement",il est h cela fait minutes que nous attendons notre commande le personnel semble trouver cela normal je dconseille fortement cet tablissement
12/2023,"quipe plus occupe  danser et chanter que de servir les clients. Ma glace font depuis 20 minutes sur le comptoir mais je cite  on attend un burger, je fait la remarque tous le monde sen fiche un geste commercial est trop demande ?",quipe plus occupe danser et chanter que de servir les clients ma glace font depuis minutes sur le comptoir mais je cite on attend un burger je fait la remarque tous le monde sen fiche un geste commercial est trop demande
09/2023,"Vente  emporter pour mon fils et ses copains. Tout tait mal range dans le sac craft, aux mauvais employs. Du coup forcment une boisson sest renverse e  fait craquer le sac...",vente emporter pour mon fils et ses copains tout tait mal range dans le sac craft aux mauvais employs du coup forcment une boisson sest renverse e fait craquer le sac
02/2024,"Meilleur fastfood, la nourriture est bon, les serveurs trs agrables. Et un service rapide !",meilleur fastfood la nourriture est bon les serveurs trs agrables et un service rapide
10/2023,Pour un dimanche.Le resto ntait pas blind.Les commandes ont quand mme mis dix ans  arriver.,pour un dimanchele resto ntait pas blindles commandes ont quand mme mis dix ans arriver
05/2024,"On a pass un bon moment, le service tait bon",on a pass un bon moment le service tait bon
12/2023,"1h dattente et toujours pas manger . Obliger de se faire rembourser . Le management doit se remettre en questions , pauvre employs !",h dattente et toujours pas manger obliger de se faire rembourser le management doit se remettre en questions pauvre employs
05/2024,"Exprience professionnelle trs enrichissante, conditions de travails incroyable, et nourriture dexception.",exprience professionnelle trs enrichissante conditions de travails incroyable et nourriture dexception
03/2024,"Super accueillant, propret au max et service efficace et rapide.",super accueillant propret au max et service efficace et rapide
05/2024,"nourriture trs bonne,serveurs trs agrables je recommande",nourriture trs bonneserveurs trs agrables je recommande
03/2024,"Burger froid, personnel pas aimable... Longue attente....Mis  jour, a na pas chang si vous aimez attendre et manger froid ne cherchez plus vous tes au bon endroit !!",burger froid personnel pas aimable longue attentemis jour a na pas chang si vous aimez attendre et manger froid ne cherchez plus vous tes au bon endroit
12/2023,"Dception. Beaucoup de ruptures  18h00, 30 minutes pour tre servi et des burger faits nimporte comment avec du fromage mme pas fondu. Premire et dernire fois ici.",dception beaucoup de ruptures h minutes pour tre servi et des burger faits nimporte comment avec du fromage mme pas fondu premire et dernire fois ici
12/2023,"Super restaurant, excellente gastronomie, recommand par la JET, je ne pouvais pas tre plus heureux quaprs ce repas. Merci encore  Hugo et Cassiope, et surtout  Justine la meilleure dentre toutes et tous.",super restaurant excellente gastronomie recommand par la jet je ne pouvais pas tre plus heureux quaprs ce repas merci encore hugo et cassiope et surtout justine la meilleure dentre toutes et tous
05/2024,"37 minutes dattentes, sac beaucoup trop lourd qui se dchire au bout de 5 minutes de marches, commande froide",minutes dattentes sac beaucoup trop lourd qui se dchire au bout de minutes de marches commande froide
04/2024,"17 minutes pour un sandwich, alors que le restaurant tait presque vide, pour un fast food cest inadmissible",minutes pour un sandwich alors que le restaurant tait presque vide pour un fast food cest inadmissible
01/2024,Colonie de vacances pour petit chef qui souhaite gueuler sans pour autant bosser. Attendre 45min un samedi soir  22h??? Fest food on a dit..,colonie de vacances pour petit chef qui souhaite gueuler sans pour autant bosser attendre min un samedi soir h fest food on a dit
05/2024,Bonne ambiance laccueil est trs agrable,bonne ambiance laccueil est trs agrable
12/2023,Trs due. Beaucoup de sandwichs en rupture ds 18h... Sandwichs faits nimporte comment. Restaurant pas accueillant et WC dans une salet impensable.,trs due beaucoup de sandwichs en rupture ds h sandwichs faits nimporte comment restaurant pas accueillant et wc dans une salet impensable
06/2024,"Bon burger King , quipe sympathique et propre ,dommage que le BK na pas de wifi !",bon burger king quipe sympathique et propre dommage que le bk na pas de wifi
02/2024,Superbe service et trs bonne valeurs. Accueil trs chaleureux mme tardivement,superbe service et trs bonne valeurs accueil trs chaleureux mme tardivement
01/2024,"Il y a des fientes de pigeons sur les tables et les chaises, dailleurs il y a des pigeons qui prennent places  lintrieur pour manger dans les poubelles qui dbordent.Cest rpugnant.",il y a des fientes de pigeons sur les tables et les chaises dailleurs il y a des pigeons qui prennent places lintrieur pour manger dans les poubelles qui dbordentcest rpugnant
01/2024,"Pas mal, je suis tombe sur une employe formidable Lna elle tait au top !!",pas mal je suis tombe sur une employe formidable lna elle tait au top
02/2024,"30 minutes dattente pour un menu, je ne vois pas trop lintrt daller dans un fast food...",minutes dattente pour un menu je ne vois pas trop lintrt daller dans un fast food
04/2024,Le menu wooper tait excellent les employs trs souriants et sympa,le menu wooper tait excellent les employs trs souriants et sympa
02/2024,"Belle ambiance ce soir , jai pass un trs bon momentMerci  toute lquipe bk",belle ambiance ce soir jai pass un trs bon momentmerci toute lquipe bk
11/2023,"Dgote jai dj mang dans dautres burgers king mais les pires des pires des restaurants rapide cest celui ci, aucun des personnels a pens  lav les mains entre les bavardages la cigarette extrieur et le service zro. Ct hygine",dgote jai dj mang dans dautres burgers king mais les pires des pires des restaurants rapide cest celui ci aucun des personnels a pens lav les mains entre les bavardages la cigarette extrieur et le service zro ct hygine
12/2023,"Je suis passe le vendredi 22 midi, et  pour une fois jai t servie trs rapidement ici depuis longtemps!!! Impressionnant !",je suis passe le vendredi midi et pour une fois jai t servie trs rapidement ici depuis longtemps impressionnant
04/2024,"Service rapide, quipe souriante et Malik, manager au top !",service rapide quipe souriante et malik manager au top
03/2024,Trop cute ma puce,trop cute ma puce
11/2023,Sauce oubli dans notre commande pour 3 personnes avec nuggets et onion rings qui sans sauce est donc trs sec heureusement que nous avions pris des burgers  ct ce qui a compenss. Cest maintenant la 3me fois quil manque quelque chose,sauce oubli dans notre commande pour personnes avec nuggets et onion rings qui sans sauce est donc trs sec heureusement que nous avions pris des burgers ct ce qui a compenss cest maintenant la me fois quil manque quelque chose
